timestamp,engine_id,cycle,temperature,pressure,vibration,rpm,torque,fuel_flow,failure
2024-01-01 18:00:00,30,19,55.13637389000204,119.58195978474036,1.358753195920225,2516.86980665596,34.11891290167809,190.002057521788,0
2024-01-01 19:00:00,38,20,52.640224489963536,118.65867012651063,4.569948103050365,2618.3384967253887,54.40812851512855,199.73057959567697,0
2024-01-01 20:00:00,2,21,50.40321210739588,90.51438857919338,4.5816658014747915,2732.6856503876306,63.08293913679342,233.19380201964236,0
2024-01-01 21:00:00,64,22,62.37130707788697,126.37948324184691,3.216526591620033,2959.675955184281,47.46464109099244,201.46772676223077,0
2024-01-01 22:00:00,60,23,41.74907026664984,97.39894030770031,6.368761769280274,3118.815215659433,33.33256841508718,151.07178479507093,0
2024-01-01 23:00:00,21,24,67.26335310456587,108.50919713233117,4.910376158172247,2970.1979266218427,40.018253259336085,213.12905224630714,1
2024-01-02 00:00:00,33,25,37.127768194959046,93.07505501324103,3.9702895498957664,2746.1287302695114,47.277283048807824,209.25515180164408,0
2024-01-02 01:00:00,76,26,57.81511725622424,112.29245224450695,5.274764096600517,3120.72044381411,62.94834047027261,174.60536264255083,0
2024-01-02 02:00:00,58,27,35.948361400602174,93.32568249964147,7.764427024825404,3417.0878690264117,40.00193014781935,221.59124302743476,0
2024-01-02 03:00:00,22,28,46.8429444777304,102.39606044129378,9.038666732122135,2731.6553906616373,43.52928227599229,230.856262991257,0
2024-01-02 04:00:00,89,29,50.93309938060967,60.719027826330944,7.696999823523738,2741.6186706998096,59.63769307277419,204.55791153875097,0
2024-01-02 05:00:00,49,30,45.13304651170486,92.92252614455604,3.2290875408233175,3021.212129125662,51.64679712132425,202.3425178525769,0
2024-01-02 06:00:00,91,31,48.183304303831086,91.52177155794024,3.3499715286459284,3472.4822340421965,50.420573387076615,266.9685685692582,0
2024-01-02 07:00:00,59,32,36.130295520692066,71.62929706771573,4.7782059537213435,2963.588498184172,45.00474721007931,146.17424320226968,0
2024-01-02 08:00:00,42,33,40.125495312764485,111.5265275564667,5.788905392312358,3150.0031204107345,59.87174806021645,189.1027930438132,0
2024-01-02 09:00:00,92,34,54.98264707195882,94.21570048393622,6.586271668219606,2735.7887747000714,30.793529244884358,165.54325807416092,0
2024-01-02 10:00:00,60,35,50.29671824977445,72.72971737086512,5.407235914720738,3184.9359141960276,54.6904620880975,257.13852189318465,0
2024-01-02 11:00:00,80,36,43.09471974178493,109.02456434797719,5.198610454825733,3232.1762154798585,60.2084145489144,160.81389913291875,0
2024-01-02 12:00:00,15,37,63.24277763129672,116.34241287023256,6.331239970194205,2863.405553413043,34.5434363028893,230.63257885666656,0
2024-01-02 13:00:00,62,38,37.80069100009784,97.98304056982926,3.839152635445581,2680.3630172722105,64.47445375752312,228.3228853699478,0
2024-01-02 14:00:00,62,39,46.38409534135937,77.35450292152812,6.369848165570944,3346.488539658966,47.155814642894335,140.59842653918992,0
2024-01-02 15:00:00,47,40,44.94343721821528,71.7414648992777,4.788774576558091,2896.744674621024,45.21540863494895,180.94548848158365,0
2024-01-02 16:00:00,62,41,56.15037627761045,81.63166827502381,6.601630455267432,2994.06109790469,48.91586080373985,236.43160323945696,0
2024-01-02 17:00:00,51,42,50.48163691137194,87.55401150507872,1.3921865520157404,2966.94763944683,39.198990654308744,191.07050083459941,0
2024-01-02 18:00:00,55,43,48.91834753465403,125.64595577826978,4.416916561912779,2980.1356788572275,43.26410897707804,169.74707746682697,0
2024-01-02 19:00:00,64,44,31.55783296132761,96.93813438547343,5.20896730560842,2959.2215968474557,45.03805161811047,181.42726102516605,0
2024-01-02 20:00:00,3,45,58.65034480632093,80.91096084242412,7.740959645305418,3010.14093375357,44.294111328890125,197.2811965780256,0
2024-01-02 21:00:00,51,46,47.82174185168263,90.77567776651213,7.038741908774999,2859.9365563323518,36.181336283838974,198.03890849151873,0
2024-01-02 22:00:00,7,47,51.1566101761042,116.0596346770804,3.9836502028724983,2941.448222492241,60.28984367720862,210.17183556416,0
2024-01-02 23:00:00,21,48,42.514367799061226,108.32759008974395,6.9317077368511475,3109.4323682103663,38.3147034457381,89.61188206418625,0
2024-01-03 00:00:00,73,49,40.94171237182927,100.70036371325202,6.653871841924847,2987.945137217065,55.431446900051455,203.36597229236202,1
2024-01-03 01:00:00,39,50,64.99287758475687,97.47079427800455,6.130393027893665,3095.230478114719,48.12999858896042,210.93570245178915,0
2024-01-03 02:00:00,18,51,32.26761421737587,100.05529736567561,3.8947266667334937,3082.4382811609016,60.05073160608113,220.22855102485295,0
2024-01-03 03:00:00,4,52,39.45800972217228,102.33762737142288,6.36045199487261,3187.0417713356924,63.54714611436431,218.29418083503109,0
2024-01-03 04:00:00,89,53,64.8049215266908,97.08658586714984,6.896048135713837,3070.745763621309,60.6736411605565,194.9288090832248,0
2024-01-03 05:00:00,60,54,56.40746380998654,101.5324653707035,6.17210834136039,2728.006602118442,50.39358879163568,142.5650653920554,1
2024-01-03 06:00:00,14,55,46.7453746825758,95.49023472533179,3.69689119696538,2874.851637938758,45.60086695360697,224.31938031704027,0
2024-01-03 07:00:00,9,56,62.46596314288653,87.16491298730845,6.2869271625774354,3138.9266718207964,48.57386273665062,212.9243598887996,0
2024-01-03 08:00:00,90,57,54.46860116396009,96.04723768704527,7.415010378833589,3338.6815211866606,76.09295603901998,176.77790502969643,0
2024-01-03 09:00:00,53,58,52.326600919744195,104.9522491067086,5.804174113796874,3087.361489564759,40.423527037245975,157.10129374622784,0
2024-01-03 10:00:00,2,59,52.25562017102418,89.08665904241548,6.669476754212421,3058.1493839904783,53.60777807830755,148.93592124937828,0
2024-01-03 11:00:00,84,60,54.65238217214494,106.31480318199556,8.57923943702615,2771.4777994605893,40.1827939142947,204.60053137668052,0
2024-01-03 12:00:00,92,61,55.05692501297453,112.44523646433514,6.795599652943151,2814.8164848331444,47.62810041488469,135.95973633609572,1
2024-01-03 13:00:00,60,62,71.95973052895957,105.11762668491731,3.5453458785760334,3063.202513880058,52.68830936838997,184.62848629238525,0
2024-01-03 14:00:00,71,63,48.05107188327328,91.57522519975866,5.279276519912627,2624.913171546649,56.924260817107154,258.0725284539634,0
2024-01-03 15:00:00,44,64,48.35952811851796,101.4401938414666,4.336553426457229,3440.5326036671768,43.807197863818566,187.75350609098155,0
2024-01-03 16:00:00,8,65,37.63106812429286,102.30216203634618,5.346640351909484,3349.8915382854802,62.74370238033586,196.54454472483923,0
2024-01-03 17:00:00,47,66,49.48102613178982,102.98935620126558,8.4101237106932,3120.1532139702026,50.48142526695115,169.92410338489276,0
2024-01-03 18:00:00,35,67,68.62886899544819,122.35019480882175,4.151394631760961,3113.620577125486,44.73590983370647,143.22865205124984,0
2024-01-03 19:00:00,78,68,59.84485002434656,82.62908413658148,2.4656455677509084,3421.7580062926963,55.030228078262006,188.12339537560862,0
2024-01-03 20:00:00,81,69,44.56332256124672,103.10244769636803,4.744154870769909,3291.7303666680973,46.03482307923167,161.11932251854324,0
2024-01-03 21:00:00,36,70,50.30041364521285,93.99796296503207,3.2311043002760917,3033.2298332266037,29.546947600624144,215.90884394841976,0
2024-01-03 22:00:00,50,71,37.035616244150056,81.31506796270517,4.705385197691824,3058.6985484457505,43.47332343513804,198.91547728885928,0
2024-01-03 23:00:00,4,72,40.308806557016936,81.13105210155268,4.701436367855748,3209.8923026895454,63.96375012349719,198.5076618187579,0
2024-01-04 00:00:00,2,73,51.49441152613718,113.16045387372567,6.2395369036549075,3160.2100167050376,63.2475826626641,244.93369385252745,0
2024-01-04 01:00:00,6,74,45.05545397179547,78.9377374107329,3.1166692977663075,3036.565883469188,42.70681536760151,211.74271908158263,0
2024-01-04 02:00:00,54,75,39.55400210621582,104.48077165607044,7.061539672307536,3401.1329364653866,41.27440474332104,224.52959613578037,0
2024-01-04 03:00:00,4,76,54.898407647378924,101.9721089629314,2.6613320196165473,2709.4657307204025,5.8611403356870895,173.90004238770794,0
2024-01-04 04:00:00,54,77,49.17749913346676,87.12878138993452,2.718571507873069,3036.6812315893353,47.13076502594985,219.6968721320657,0
2024-01-04 05:00:00,93,78,34.32449628308961,112.54116444363326,4.512148754589545,3198.006840796369,46.27212547542681,211.9354649940725,0
2024-01-04 06:00:00,63,79,29.24853033832212,82.27687789779095,6.625737202855668,2637.1877949831205,60.500318042246874,263.72028059459683,0
2024-01-04 07:00:00,18,80,44.299885014257455,91.76384373604373,1.243526296304844,2911.764140740453,54.51353558302702,242.55647465719946,0
2024-01-04 08:00:00,90,81,34.11734856558472,83.6311696666669,5.5014990542250555,2951.3661235017144,42.295038926220435,179.08683045457707,0
2024-01-04 09:00:00,44,82,31.310885935293463,111.47290928527315,4.958805931004449,2855.9782706689175,42.91718446486274,165.74142597408854,0
2024-01-04 10:00:00,34,83,61.28969201402086,117.75317423302305,3.81815486164714,3426.6086288613847,52.71186047627394,148.40297974598172,0
2024-01-04 11:00:00,74,84,49.02289110134707,103.72879256398724,3.796190914027213,2966.5595233508957,50.740344981812605,217.74677776209342,0
2024-01-04 12:00:00,62,85,47.34553621774497,138.0889198172897,4.353678158449427,3101.8427381490237,40.90291564534439,224.67835263862702,0
2024-01-04 13:00:00,100,86,48.11594183849251,106.6860056440381,7.530319624150968,3358.7391816677577,71.02709796780756,189.7011209851047,1
2024-01-04 14:00:00,14,87,38.6216784920703,109.48293578831736,8.87285539917842,2926.716064984791,41.07985876920202,162.54414649300486,0
2024-01-04 15:00:00,95,88,54.109761650141685,115.09782435459456,3.97499837112814,3023.179681256157,65.29666768701208,192.25242885701954,0
2024-01-04 16:00:00,48,89,48.692996732674594,89.9149622791254,4.658592767792856,2710.8418252815814,43.55940580891206,175.78265738297708,0
2024-01-04 17:00:00,15,90,42.42591344020588,106.12499145407683,4.668787926778593,2675.115521501657,45.2164775187054,174.7396197815446,0
2024-01-04 18:00:00,72,91,43.923713154750004,85.49574322976274,5.933173871358417,2594.6131875409646,65.90709189737909,176.51101736210495,0
2024-01-04 19:00:00,78,92,37.72541286787705,80.22849698556851,8.336838585741868,3108.2236464849807,48.595559377569074,209.6947115027297,0
2024-01-04 20:00:00,87,93,45.93757127098165,116.38318029616498,4.119666860083543,3057.9073991200735,58.7639118989979,239.0194748059568,0
2024-01-04 21:00:00,62,94,47.60372119217486,87.25036909238865,5.849883586273521,2976.719079231016,61.55279584590187,213.1709243087056,0
2024-01-04 22:00:00,40,95,45.67716670870036,102.75100245564546,4.905374226452372,2909.870114184578,41.155690637266055,184.47348050190294,0
2024-01-04 23:00:00,85,96,50.551545573415865,124.47316331394036,2.2071232419186835,2677.201981089591,62.088549489462224,157.10308851207134,0
2024-01-05 00:00:00,80,97,49.21488295238244,72.83448660064226,7.030000635216078,2841.6336795776165,58.02902598704431,234.89234979441744,0
2024-01-05 01:00:00,82,98,52.30768538664607,109.76764823028645,6.329416482325153,2672.0253996236224,44.13807527467422,206.75938842132467,0
2024-01-05 02:00:00,53,99,59.43097036921594,99.6717430703516,7.330408248081111,3207.908374925195,51.20359138329632,228.75750299864413,0
2024-01-05 03:00:00,24,100,55.93023477213081,98.94449212993041,2.754519407998133,2834.9465000730434,43.726341947714225,196.54887335065186,0
2024-01-05 04:00:00,26,101,59.54589840510336,100.8937806345392,5.837425894159073,3235.816535802287,40.7273282892384,246.45694201511046,0
2024-01-05 05:00:00,89,102,41.522657701737714,100.26252435927134,6.761571363778729,3107.4553567088124,60.228341380488516,243.49811038481604,0
2024-01-05 06:00:00,60,103,44.913851059113426,107.84939157276928,5.910481729605771,3153.0978428874714,47.4327958769245,214.8957639531693,0
2024-01-05 07:00:00,41,104,56.535966839459675,84.2301606037233,6.2470444435058194,2984.1507976540433,54.32916131328704,138.9812645432946,0
2024-01-05 08:00:00,29,105,56.71477671432086,107.5323182373013,7.771296805296156,3116.7041442532727,65.52626211627371,246.82085413583266,0
2024-01-05 09:00:00,15,106,43.21379382463118,83.08637476495888,2.7740697377194237,2833.796949798202,54.74372635423209,217.61689939892722,0
2024-01-05 10:00:00,45,107,56.11583925781743,131.5584895402265,6.895453590001387,2794.768951020276,49.727694225209305,153.34329092469457,0
2024-01-05 11:00:00,65,108,40.56467883354058,98.42502492773644,4.952233693623411,2990.514866731576,71.05980067066733,241.268260446892,0
2024-01-05 12:00:00,89,109,54.81055724141794,102.69137618986225,1.9715929985083323,3050.412311163433,57.4539998091926,171.19058520386,0
2024-01-05 13:00:00,71,110,49.73703799134359,126.56194157212498,0.48617259421962,3006.6695709008372,63.57505978289282,202.3470943094707,0
2024-01-05 14:00:00,9,111,36.15564396093664,88.38089551174276,3.7860041594031024,2841.3002935025197,29.891025356118615,196.33979306057674,0
2024-01-05 15:00:00,88,112,45.65926178240593,99.83130607301752,7.164996399011948,3001.6364259281218,53.16439181203716,173.56520347625397,0
2024-01-05 16:00:00,1,113,71.82267809695493,78.84928848695083,5.206954230478445,3230.8710560597515,57.836336071314484,141.84756586464158,0
2024-01-05 17:00:00,8,114,52.02780362804995,85.44799605020287,4.776391934224066,2889.643209156335,60.07231280758274,272.9520530426172,0
2024-01-05 18:00:00,88,115,73.00449976718261,78.64040411777896,6.153301170071284,2851.8505601957727,46.53440198580607,238.52538770018748,0
2024-01-05 19:00:00,63,116,35.560734701249636,111.97309558603496,5.303486623175926,3255.120304462434,47.857528469993696,212.80172535298664,0
2024-01-05 20:00:00,11,117,57.507417926638425,108.54244485471702,3.542519233958199,3137.276514091791,66.85701372550767,218.0575364272762,0
2024-01-05 21:00:00,81,118,24.656638081928843,93.44315209725039,7.006236669419771,2663.552530359568,58.1373809909726,189.85454813779063,0
2024-01-05 22:00:00,8,119,49.997645150852165,92.39953256216032,1.5342234171274645,2906.7752610470147,58.851513702177,251.02785096663894,0
2024-01-05 23:00:00,35,120,56.31217377651321,114.55998351666427,7.645216531431396,3161.6068848292707,45.40576734891816,240.83117946688992,0
2024-01-06 00:00:00,35,121,58.37890094996276,99.92428697889144,1.7619829283104105,3299.565056307134,39.0600851128829,186.97332500082712,0
2024-01-06 01:00:00,33,122,42.00730275419587,86.99106899348153,4.296037096315168,2779.3155982687776,42.621373814465755,192.75567956060863,0
2024-01-06 02:00:00,5,123,60.390904219767364,116.09750715187889,2.404360337051776,2850.951538764585,33.502963668807645,179.8718534532645,0
2024-01-06 03:00:00,41,124,44.66285239955305,97.8783372930838,3.5818934571326526,2880.7132339460745,34.316065928242566,242.4374942548224,0
2024-01-06 04:00:00,28,125,48.35902748887603,110.15926251901014,2.8958416739092745,2759.918571162257,76.72176628704412,225.98791666329026,0
2024-01-06 05:00:00,7,126,45.666777806433664,101.07694039658749,6.6883841107060125,3298.086170964181,60.05586236423579,177.22796701969045,0
2024-01-06 06:00:00,73,127,38.63610649267669,131.1659873315276,4.6170697722217175,2841.47820848481,41.57409991780019,156.8498639049888,0
2024-01-06 07:00:00,72,128,65.69719587420859,96.89735793593321,5.537591060354081,2791.0698939550166,64.1066063827664,246.17266880223514,1
2024-01-06 08:00:00,12,129,50.48017817158077,69.87288252705592,2.4800211787353676,3240.587703679973,60.0573327348357,197.29465371777584,0
2024-01-06 09:00:00,34,130,60.87318378658628,96.58240665963186,3.829430948331445,2976.171027942241,60.02116965427629,244.3894551251003,0
2024-01-06 10:00:00,33,131,60.447112417646004,103.99593633890512,6.869476307749534,2834.470734674652,38.85239508435909,178.2725085536804,0
2024-01-06 11:00:00,48,132,40.32059785727017,106.8962970760287,5.636121924109333,3050.8672805476976,48.54945900182116,170.49601199847348,0
2024-01-06 12:00:00,23,133,62.161272476716015,112.13132342811875,2.7772551711732065,3055.011035895016,36.05192785145434,192.62008339149685,0
2024-01-06 13:00:00,62,134,55.03414243549322,91.28715245180385,4.254556893948237,2622.1453798726197,38.7755980233216,197.39931419656222,0
2024-01-06 14:00:00,88,135,39.59098135527111,123.45874228457167,5.410583125973513,2892.588898819539,57.35965365699934,212.19837462869694,0
2024-01-06 15:00:00,37,136,54.488508313415046,114.47251695729975,8.817100051476157,3064.208067893704,60.57160890225142,190.33325614473156,0
2024-01-06 16:00:00,99,137,39.77032115131932,101.96408818410787,7.274504609025209,2991.7496422402282,47.21082444442531,194.13532483024096,0
2024-01-06 17:00:00,44,138,66.06458367978641,89.59016048755801,9.344296407572477,3006.779120413054,32.740204534353076,178.67227477330502,0
2024-01-06 18:00:00,86,139,58.13786744922096,128.91964438059398,6.027994994784682,3101.3580759511055,68.47085234423776,235.3528338770199,0
2024-01-06 19:00:00,91,140,49.288514378089644,110.9381698731339,4.393075759144304,3030.388294291573,54.77195861374326,224.51281301331053,0
2024-01-06 20:00:00,35,141,62.648036182171836,92.61622463742144,6.531082232535812,2858.1081077111285,42.3911949408364,180.07558458769662,0
2024-01-06 21:00:00,65,142,34.18012355296462,121.03139142027578,8.901423914116933,3116.717893042397,77.03513558340862,292.7767545956907,0
2024-01-06 22:00:00,99,143,42.506586998799584,103.30444509655734,3.042472606922667,3265.0339614319273,50.2014225013593,159.95687875583633,0
2024-01-06 23:00:00,47,144,47.47580278259628,122.63900432431524,1.5219179713109976,3149.6037451149327,68.33379952567299,232.67796856452208,0
2024-01-07 00:00:00,78,145,72.35684681425518,87.3537302781869,0.8711182553235615,3198.783009860183,53.32322980185052,189.4562464263337,0
2024-01-07 01:00:00,3,146,39.29517099126595,96.99340786204213,8.415745907495658,2822.065495766389,51.90291296940417,220.996239907864,0
2024-01-07 02:00:00,1,147,32.92694058259326,120.72970713241452,6.793192544121236,2949.587080401027,42.58092374307869,245.27897309078736,0
2024-01-07 03:00:00,5,148,35.556144855017294,89.96732381176277,5.597827922749153,2978.9460439525237,45.37528593547304,190.92418953926477,0
2024-01-07 04:00:00,90,149,59.06215869205601,96.19813521980116,3.8561718422830564,2910.673282619227,43.52825516441441,207.80681944035894,0
2024-01-07 05:00:00,14,150,44.05807729461143,58.93429848348825,6.367807639068601,3356.8576991752643,56.88920883204529,242.68400115505673,0
2024-01-07 06:00:00,27,151,48.409133356313866,106.1831006218433,5.764373629944039,2860.1690838507398,53.82661552342327,213.49124298775516,0
2024-01-07 07:00:00,9,152,57.62832641674484,117.3126673596337,4.802097666432973,2887.6402056819807,45.7773696721566,161.53340154645304,0
2024-01-07 08:00:00,79,153,48.41915372042089,86.18055695506519,3.2276214266987764,2920.7863258764814,61.68854647033701,166.1898720155727,0
2024-01-07 09:00:00,15,154,52.041466045080554,106.71356888867383,3.8542067078774545,3212.1545052649617,36.580066251263304,207.97893714454204,0
2024-01-07 10:00:00,90,155,55.35215147609695,91.88466662453577,6.736144757965134,2995.477363651271,47.76092379570113,170.62479762462272,0
2024-01-07 11:00:00,42,156,45.693236080397845,77.36266184426282,4.72534160829939,2830.212561252564,54.40211800829599,202.1978504119686,0
2024-01-07 12:00:00,77,157,48.33682940070316,95.12003425691385,7.906353298178683,2971.195148812041,53.004896940803874,248.38995652332017,0
2024-01-07 13:00:00,51,158,52.41955402321012,91.3802856492519,6.975377040449947,2973.5653112052473,36.788582116913645,233.6809863309441,0
2024-01-07 14:00:00,63,159,58.6817927305322,101.9108694602948,3.715190017885936,2696.917734174912,52.16087692217796,265.9156436517496,0
2024-01-07 15:00:00,96,160,42.07630735819351,95.41233332399948,4.099572000430465,3022.873848277341,50.47638554645706,186.06109429072634,0
2024-01-07 16:00:00,52,161,19.794240781702204,120.05976877479074,6.984147644822068,3049.883453694566,60.20872016942223,178.94849488935256,0
2024-01-07 17:00:00,96,162,56.79583149385647,91.63464527787137,7.331789528074697,2690.3988823527175,38.69804644726086,220.43764402057602,0
2024-01-07 18:00:00,4,163,59.27715918750084,98.05909606872432,5.462740664551341,3029.4431484478614,55.94669893502732,191.8388066538594,0
2024-01-07 19:00:00,94,164,52.00034162130172,103.59308183886976,3.007842972546521,3202.201465592689,36.61820157853069,158.70925842521595,0
2024-01-07 20:00:00,23,165,52.682932189565356,99.23533134575516,4.527398824206709,2850.4968108190938,53.11538522225878,174.91559847789253,0
2024-01-07 21:00:00,15,166,44.3569010585983,91.96729788409394,3.2091905953328324,3061.9088031702654,53.0418964615061,201.87148994468564,0
2024-01-07 22:00:00,43,167,55.00183421534924,100.77016932254718,8.005010297012127,3312.99773237097,53.5246215421958,214.00829704772576,0
2024-01-07 23:00:00,29,168,58.531668196841885,107.87013680482892,5.292734790190272,3336.111013649323,66.3182659816072,225.4855433772376,0
2024-01-08 00:00:00,36,169,50.564963414184845,113.48033701574548,4.52733769366672,3134.488584860951,64.70709578403853,190.68301663418168,1
2024-01-08 01:00:00,13,170,74.91248330007267,68.23174482966883,3.7315968136789897,3301.523001189576,35.343945606395465,207.36866217823516,0
2024-01-08 02:00:00,32,171,34.362589123286206,107.5991388272496,0.7501882266051387,3193.991437961022,43.37542353812256,209.78188791162154,0
2024-01-08 03:00:00,71,172,51.62961670856347,89.88264542882416,4.16512046484917,2692.6427853127357,47.88777399337045,186.90470851059195,0
2024-01-08 04:00:00,59,173,38.256470376826854,117.3697278052307,5.026013337597556,3007.35781019976,34.86352954812469,174.68295527820592,0
2024-01-08 05:00:00,86,174,58.7984592395689,113.98529837494883,3.221452589385719,3043.9915962059185,40.55516234572208,189.76798771975842,0
2024-01-08 06:00:00,28,175,34.185245719578184,113.88392869428394,6.582931163928375,3122.7580441275913,56.668612131087784,217.7430890611638,0
2024-01-08 07:00:00,66,176,36.66078457282302,91.24475706661744,2.6381250887570826,2730.3722560769293,64.25678539487947,225.38998975176085,0
2024-01-08 08:00:00,42,177,43.66813059450796,79.10631695179161,5.348280500250504,3047.3832156541853,65.07616108371914,203.13633381135202,0
2024-01-08 09:00:00,45,178,52.658321698554,119.0664811517765,6.115609881513977,2697.8619625923225,37.336821846033956,223.20725594850202,0
2024-01-08 10:00:00,62,179,44.045286113383824,117.53381349739746,4.5477323727053225,3134.6182657844483,46.67638145911474,128.63688429405386,0
2024-01-08 11:00:00,57,180,44.14558737400907,69.94556516646804,2.9087468864703214,2740.2983591505113,50.1627207367766,171.4982771133652,0
2024-01-08 12:00:00,6,181,48.19109545073915,120.62689475584415,4.736746578528613,2700.236812614348,47.876113858581945,206.5645363010806,0
2024-01-08 13:00:00,28,182,47.57759840938494,105.32314387323207,2.869175522057572,2823.648176063923,41.31551128564442,234.8756115844776,0
2024-01-08 14:00:00,28,183,64.87449388318524,101.97926043344802,4.756083736816229,2815.2662551568133,46.50387902472652,218.13041969074754,0
2024-01-08 15:00:00,44,184,56.85911119668968,87.66357114879195,5.552662136285348,2766.6602135767703,48.463060993057795,254.32266887915492,0
2024-01-08 16:00:00,84,185,46.75423260215356,115.21515152845353,4.851798240245641,3079.747658953126,66.17818950439607,233.65651196526605,0
2024-01-08 17:00:00,30,186,70.97011911213613,93.1003298192765,3.4418974149071975,3073.8339874728163,35.82156100946203,157.7753031842821,0
2024-01-08 18:00:00,62,187,54.91661174856009,93.03052759954183,3.8598061181213614,2952.3758237328448,65.57573070362169,222.19178849734797,0
2024-01-08 19:00:00,75,188,40.310379446864516,67.95788278844019,8.085567284295104,2949.8347425586326,59.983056103371624,171.2952338034377,0
2024-01-08 20:00:00,92,189,52.56513739991844,88.8401110500433,8.09161075692369,2672.100246561855,58.536069899537296,168.2924234741433,0
2024-01-08 21:00:00,89,190,55.35512544865315,85.12070078488433,4.424533152641616,3019.422877765694,37.15695989526476,159.18113236060046,0
2024-01-08 22:00:00,62,191,43.12375280938652,68.8465651152492,3.7480895189105166,3060.497352873684,48.74644018551698,199.56995511480173,0
2024-01-08 23:00:00,97,192,39.47491089193961,123.38301822622172,4.726190095951774,3039.390991002329,49.63436799315996,190.89238413237578,0
2024-01-09 00:00:00,1,193,50.86459090042442,98.12840439668764,2.514661043432284,2924.2557451051916,50.42865911789686,180.21559579145367,0
2024-01-09 01:00:00,27,194,46.397782286939645,78.6145748953744,3.590090767350528,3250.0361185571687,46.580300916093016,210.5718080597752,0
2024-01-09 02:00:00,62,195,64.79127888455443,85.54288079687562,6.667537010079677,2887.0789881999467,56.132124659892774,210.98965881691768,0
2024-01-09 03:00:00,77,196,57.411558240849146,91.28774542620243,7.165190708805181,2989.38579460114,63.409732803919454,191.92788094796043,0
2024-01-09 04:00:00,3,197,43.5922472591342,91.05558442934148,7.256490147896739,3053.1619639653472,57.68284679264574,191.83034279350895,0
2024-01-09 05:00:00,70,198,54.259381109485886,112.00902596872936,2.117931428699298,2843.0231962941134,50.85532921129964,191.79631840956816,0
2024-01-09 06:00:00,72,199,62.67128142724739,95.9610352374044,5.656622508537673,3073.0114049124622,47.545212478248494,175.53672307651902,0
2024-01-09 07:00:00,27,200,36.0619555410035,101.4791176699089,5.623222542477354,2818.299527948891,54.01174216125798,221.76595042668023,0
2024-01-09 08:00:00,9,201,39.77221759012248,96.02890956140818,3.8303616131412683,3099.1147106289145,63.46303491878416,209.23606117731305,0
2024-01-09 09:00:00,62,202,49.88831382720469,117.44326838202667,7.341458320868915,2950.148213546099,53.14632480084472,203.35601248246024,0
2024-01-09 10:00:00,37,203,50.35601967905034,120.6646542849075,9.359860598791062,2431.2819993131507,48.31016184995696,218.98624939137932,0
2024-01-09 11:00:00,97,204,49.478024945371395,97.99301703566064,4.4356918942650525,3190.817325509427,74.4924630348627,190.28488801606147,0
2024-01-09 12:00:00,51,205,46.89222821212322,85.80658192097574,8.019635284886743,2922.3118009441387,42.69031788055284,197.72037706333896,0
